SP_CODE;SP_NAME;MN_CODE;MN_NAME;DC_MN_C;DC_NAME;PR_CODE;PR_NAME
23822034;Mombeni;238;Umzimvubu;44;Alfred Nzo District Municipality ;2;EASTERN CAPE
23822035;Mqokozweni;238;Umzimvubu;44;Alfred Nzo District Municipality ;2;EASTERN CAPE
23822036;Mrolweni;238;Umzimvubu;44;Alfred Nzo District Municipality ;2;EASTERN CAPE
23822037;Mthelanja;238;Umzimvubu;44;Alfred Nzo District Municipality ;2;EASTERN CAPE
23822038;Mvalweni;238;Umzimvubu;44;Alfred Nzo District Municipality ;2;EASTERN CAPE
23822039;Ndimakude;238;Umzimvubu;44;Alfred Nzo District Municipality ;2;EASTERN CAPE
23822040;Ngombonqane;238;Umzimvubu;44;Alfred Nzo District Municipality ;2;EASTERN CAPE
23822041;Ngonyameni;238;Umzimvubu;44;Alfred Nzo District Municipality ;2;EASTERN CAPE
23822042;Ngwegweni;238;Umzimvubu;44;Alfred Nzo District Municipality ;2;EASTERN CAPE
23822043;Nqabeni;238;Umzimvubu;44;Alfred Nzo District Municipality ;2;EASTERN CAPE
23822044;Ntlavini;238;Umzimvubu;44;Alfred Nzo District Municipality ;2;EASTERN CAPE
23822045;Ntsizwa;238;Umzimvubu;44;Alfred Nzo District Municipality ;2;EASTERN CAPE
23822046;Nyuswa;238;Umzimvubu;44;Alfred Nzo District Municipality ;2;EASTERN CAPE
23822047;Panaukuku;238;Umzimvubu;44;Alfred Nzo District Municipality ;2;EASTERN CAPE
23822048;Phepheni;238;Umzimvubu;44;Alfred Nzo District Municipality ;2;EASTERN CAPE
23822049;Phutini;238;Umzimvubu;44;Alfred Nzo District Municipality ;2;EASTERN CAPE
23822050;Qadu;238;Umzimvubu;44;Alfred Nzo District Municipality ;2;EASTERN CAPE
23822051;Roqobeni;238;Umzimvubu;44;Alfred Nzo District Municipality ;2;EASTERN CAPE
23822052;Sigidini;238;Umzimvubu;44;Alfred Nzo District Municipality ;2;EASTERN CAPE
23822053;Sipolweni;238;Umzimvubu;44;Alfred Nzo District Municipality ;2;EASTERN CAPE
23822054;Sitoqobeni;238;Umzimvubu;44;Alfred Nzo District Municipality ;2;EASTERN CAPE
23822055;Solani;238;Umzimvubu;44;Alfred Nzo District Municipality ;2;EASTERN CAPE
23822056;Xhate;238;Umzimvubu;44;Alfred Nzo District Municipality ;2;EASTERN CAPE
23822057;Zinkawini;238;Umzimvubu;44;Alfred Nzo District Municipality ;2;EASTERN CAPE
23823000;Maluti Part 2;238;Umzimvubu;44;Alfred Nzo District Municipality ;2;EASTERN CAPE
23825002;Maluti;238;Umzimvubu;44;Alfred Nzo District Municipality ;2;EASTERN CAPE
23825005;Mt Frere;238;Umzimvubu;44;Alfred Nzo District Municipality ;2;EASTERN CAPE
27501000;Beachview;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27502000;Bethelsdorp;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27502001;Arcadia;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27502002;Bethelsdorp;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27502003;Bloemendal;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27502004;Booysen Park;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27502005;Cleary Park;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27502006;Govan Mbeki;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27502007;Hillside;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27502008;Missionvale;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27502009;Salsoneville;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27502010;Salt Lake;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27502011;Salt Pan;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27502012;Sanctor;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27502013;West End;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27502014;Windvogel;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27503000;Blue Horizon Bay;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27504000;Cannonvale;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27505000;Colchester;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27506000;Despatch;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27506001;Asalia Park;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27506002;Bothasrus;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27506003;Campher Park;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27506004;Daleview;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27506005;Despatch;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27506006;Despatch Central;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27506007;Heuwelkruin;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27506008;Manor Heights;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27506009;Masibulele;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27506010;Retief;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27506011;Sans Sousi;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27506012;Windsor Park;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27507000;Gqebera;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27507001;Walmer Location;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27508001;Kwaford;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27508002;Kwamagxaki;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27508003;Kwazakele;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27508004;Kwazakele 1;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27508005;Kwazakele 2;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27508006;Kwazakele 3;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27508007;Kwazakhele;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27508008;Kwazakhele 1;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27508009;Kwazakhele 2;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27508010;Kwazakhele 3;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27508011;New Brighton 1;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27508012;New Brighton 2;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27508013;Soweto On Sea;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27508014;Soweto-on-Sea;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27508015;Zwide 1;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27508016;Zwide 2;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27508017;Zwide 3;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27508018;Zwide 4;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27509000;Kabah;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27509001;Kabah;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27510000;Khaya Mnandi;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27510001;Khaya Mnandi;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27511001;Kwa Langa;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27511002;Mandela Village;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27511003;Mandelaville;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27511004;Tambo;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27512000;Kwadwesi;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27512001;Kwadwesi;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27512002;New Kwadwesi;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27513001;Kwanobuhle;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27513002;Kwanobuhle 1;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27513003;Kwanobuhle 10;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27513004;Kwanobuhle 11;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27513005;Kwanobuhle 2;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27513006;Kwanobuhle 3;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27513007;Kwanobuhle 4;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27513008;Kwanobuhle 5;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27513009;Kwanobuhle 6;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27513010;Kwanobuhle 7;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27513011;Kwanobuhle 8;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27513012;Kwanobuhle 9;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27514000;Motherwell;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27514001;Motherwell;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27514002;Motherwell 1;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27514003;Motherwell 10;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27514004;Motherwell 11;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27514005;Motherwell 2;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27514006;Motherwell 4;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27514007;Motherwell 6;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27514008;Motherwell 7;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27514009;Motherwell 8;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27514010;Motherwell 9;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27514011;Tjoksville;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27515001;Port Elizabeth;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27515002;Uitenhage;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516000;Port Elizabeth;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516001;Adcockvale;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516002;Algoa Park;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516003;Amsterdamhoek;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516004;Ben Kamma;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516005;Bertwood Park;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516006;Bluewater Bay;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516007;Broadwood;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516008;Brymore;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516009;Colleen Glen;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516010;Cotswold;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516011;Cotswold Ext;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516012;Cradock Place;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516013;Deal Party;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516014;Emerald Hill;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516015;Fairview;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516016;Ferguson;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516017;Fernglen;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516018;Forest Hill;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516019;Framesby;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516020;Framesby Ext;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516021;Framesby North;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516022;Francis Evatt Park;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516023;Gelvan Park;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516024;Gelvandale;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516025;Glendinningvale;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516026;Glenhurd;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516027;Glenroy Park;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516028;Goldwater;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516029;Greenarces;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516030;Greenshields Park;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516031;Harbour;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516032;Helenvale;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516033;Holland Park;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516034;Humewood;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516035;Humewood Coast;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516036;Hunter's Retreat;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516037;Jarman;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516038;Kabega Park;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516039;Kamma Park;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516040;Kensington;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516041;Korsten;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516042;Kubega Park;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516043;Kunene Park;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516044;Linton Grange;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516045;Lorraine;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516046;Lorraine Manor;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516047;Lovemore Heights;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516048;Lovemore Park;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516049;Malabar;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516050;Mangold Park;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516051;Markman Industrial;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516052;Medina;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516053;Mill Park;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516054;Millard Grange;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516055;Miramar;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516056;Morningside;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516057;Mount Croix;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516058;Mount Pleasant;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516059;Mount Road;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516060;Newton Park;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516061;North End;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516062;Overbaakens;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516063;Parkside;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516064;Parsons Hill;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516065;Parsons Vlei;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516066;Perridgevale;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516067;Port Elizabeth Airport Informal;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516068;Port Elizabeth Central;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516069;Port Elizabeth University;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516070;Providentia;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516071;Redhouse;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516072;Rowallan Park;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516073;Salisbury Park;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516074;Schauderville;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516075;Schoenmakerskop;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516076;Sherwood;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516077;Sidwell;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516078;South End;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516079;Soweto-on-Sea;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516080;Springdale;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516081;Springfield;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516082;St Albans Prison;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516083;St Georges Park;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516084;Steytler;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516085;Struandale;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516086;Summerstrand;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516087;Sunridge Park;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516088;Swartkops;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516089;Sydenham;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516090;Taybank;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516091;Theescombe;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516092;Tulbach;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516093;University of Port Elizabeth;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516094;Van Der Stel;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516095;Walmer;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516096;Walmer Heights;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516097;Walmer Park;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516098;Wells Estate;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516099;Westering;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516100;Western Hills;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516101;Weybridge Park;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516102;Willow Glen;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27516103;Woodlands;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27517000;Seaview;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27518000;Uitenhage;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27518001;Alexander Park Industrial;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27518002;Allenridge West;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27518003;Blikkiesdorp;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27518004;Cannon Hill;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27518005;Cape Road;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27518006;College Hill;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27518007;De Mist;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27518008;Fairbridge Heights;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27518009;Fairbridge Heights Ext;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27518010;Gerald Smith;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27518011;Janssendal;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27518012;Langa;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27518013;Levydale;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27518014;McNaughton;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27518015;Moselville;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27518016;Mountain View;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27518017;Penford;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27518018;Rosedale;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27518019;Scheepershoogte;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27518020;Thomas Gamble;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27518021;Tiryville;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27518022;Valleisig;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27518023;Van Riebeeckhoogte;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27518024;Vanes Estate;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27518025;Winterhoekpark;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27519000;Woodridge;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
27520000;Young Park;275;Nelson Mandela;275;Nelson Mandela;2;EASTERN CAPE
29101001;Aberdeen;291;Aberdeen Plain;10;Cacadu District Municipality;2;EASTERN CAPE
29101002;Graaff Reinet;291;Aberdeen Plain;10;Cacadu District Municipality;2;EASTERN CAPE
29101003;Uitenhage;291;Aberdeen Plain;10;Cacadu District Municipality;2;EASTERN CAPE
29101004;Willowmore;291;Aberdeen Plain;10;Cacadu District Municipality;2;EASTERN CAPE
29102000;Addo Elephant National Park;291;Aberdeen Plain;10;Cacadu District Municipality;2;EASTERN CAPE
29103000;Petersburg;291;Aberdeen Plain;10;Cacadu District Municipality;2;EASTERN CAPE
29104000;Rietbron;291;Aberdeen Plain;10;Cacadu District Municipality;2;EASTERN CAPE
29105000;Tsitsikama National Park;291;Aberdeen Plain;10;Cacadu District Municipality;2;EASTERN CAPE
29201000;Mountain Zebra National Park;292;Mountain Zebra National Park;13;Chris Hani District Municipality;2;EASTERN CAPE
29202000;Tsitsikama National Park;292;Mountain Zebra National Park;13;Chris Hani District Municipality;2;EASTERN CAPE
29301000;Oviston Nature Reserve;293;Oviston Nature Reserve;14;Ukhahlamba District Municipality;2;EASTERN CAPE
29401001;Maluti;294;O'Conners Camp;44;Alfred Nzo District Municipality ;2;EASTERN CAPE
30101000;Alexander Bay;301;Richtersveld;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30101001;Alexander Bay Navel Base;301;Richtersveld;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30102000;Eksteenfontein;301;Richtersveld;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30103000;Khubus;301;Richtersveld;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30104000;Lekkersing;301;Richtersveld;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30105000;McDougall's Bay;301;Richtersveld;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30106000;Port Nolloth;301;Richtersveld;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30106001;Nollothville;301;Richtersveld;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30106002;Port Nolloth;301;Richtersveld;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30106003;Sizamile;301;Richtersveld;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30107001;Namakwaland;301;Richtersveld;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30108000;Sanddrif;301;Richtersveld;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30201000;Buffelsrivier;302;Nama Khoi;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30202000;Bulletrap;302;Nama Khoi;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30203000;Carolusberg;302;Nama Khoi;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30203001;Simon van der Stel;302;Nama Khoi;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30204000;Concordia;302;Nama Khoi;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30204001;Bruinhoek;302;Nama Khoi;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30204002;Saalspoort;302;Nama Khoi;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30204003;Wolfkraal;302;Nama Khoi;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30205000;Kleinzee;302;Nama Khoi;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30206000;Komaggas;302;Nama Khoi;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30207000;Nababeep;302;Nama Khoi;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30208001;Namakwaland;302;Nama Khoi;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30209000;Okiep;302;Nama Khoi;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30210000;Springbok;302;Nama Khoi;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30210001;Bergsig;302;Nama Khoi;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30210002;Matjieskloof;302;Nama Khoi;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30211000;Steinkopf;302;Nama Khoi;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30211001;Steinkopf;302;Nama Khoi;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30212000;Vioolsdrif;302;Nama Khoi;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30301000;Garies;303;Kamiesberg;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30302000;Hondeklip Bay;303;Kamiesberg;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30303001;Kamassies;303;Kamiesberg;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30304001;Namakwaland;303;Kamiesberg;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30305000;Kamieskroon;303;Kamiesberg;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30306000;Karkams;303;Kamiesberg;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30307000;Kheis;303;Kamiesberg;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30308000;Klipfontein;303;Kamiesberg;6;NAMAKWA District Municipality;3;NORTHERN CAPE
